"","age","edu","inc","car","acc"
"604",22,"College",74414.39622943,"Standard",0
"605",29,"High School",77659.0643713149,"Truck",0
"606",24,"High School",85120.1038751775,"Truck",0
"607",19,"College",83624.7930058939,"Standard",0
"608",33,"High School",79264.1694288105,"Standard",0
"609",24,"High School",61771.8052109928,"Truck",0
"610",29,"High School",100465.778382804,"Truck",0
"611",24,"College",90695.8847963034,"Truck",0
"612",18,"College",60521.5589257404,"Truck",0
"613",19,"College",65082.745325247,"Standard",0
"614",18,"College",38104.9622284942,"Standard",0
"615",20,"College",72165.3256516352,"Standard",0
"616",22,"High School",52173.9108582224,"Standard",0
"617",20,"College",62161.0664447065,"Standard",0
"618",26,"College",101634.440547993,"Truck",0
"619",26,"High School",62028.7518197084,"Standard",1
"620",19,"College",50183.9504581893,"Standard",0
"621",33,"College",92600.9759848214,"Truck",0
"622",20,"College",54279.633707961,"Truck",0
"623",22,"College",97169.2549449753,"Luxury",0
"624",25,"College",73579.2277163905,"Truck",0
"625",32,"College",108138.000098653,"Luxury",0
"626",43,"College",144139.678465616,"Truck",0
"627",21,"High School",64944.0358451843,"Standard",0
"628",21,"High School",62885.4822899755,"Truck",1
"629",23,"College",81588.4167761015,"Standard",0
"630",18,"High School",38476.1327186229,"Standard",0
"631",18,"High School",47851.8608031292,"Truck",0
"632",33,"High School",82363.4452743228,"Luxury",0
"633",23,"High School",73876.9373758032,"Truck",0
"634",26,"High School",80812.8013512196,"Standard",0
"635",20,"High School",68482.432996741,"Truck",0
"636",24,"High School",89630.1272029343,"Truck",0
"637",30,"College",112965.230287156,"Standard",0
"638",25,"College",90718.955918348,"Luxury",1
"639",31,"College",95404.8253453117,"Truck",0
"640",22,"College",92111.4351678827,"Standard",0
"641",20,"College",76911.6748157397,"Truck",0
"642",21,"College",84061.9437240453,"Truck",1
"643",34,"College",102318.089533022,"Standard",0
"644",27,"High School",70840.0495506238,"Truck",0
"645",44,"College",131422.332508894,"Truck",0
"646",24,"College",83375.2734580485,"Truck",0
"647",36,"College",111987.319115688,"Truck",0
"648",18,"College",49727.4068066809,"Standard",0
"649",35,"High School",89010.5288741447,"Standard",0
"650",22,"College",88348.8894416686,"Standard",0
"651",19,"College",59703.5112647323,"Standard",1
"652",20,"High School",58417.9625507633,"Truck",0
"653",20,"College",70108.0815778652,"Standard",0
"654",26,"High School",86100.7335026244,"Standard",0
"655",28,"High School",73298.3646549787,"Standard",0
"656",37,"High School",89941.6370934877,"Standard",0
"657",20,"College",78487.2574114628,"Standard",0
"658",24,"High School",74781.6041116064,"Standard",0
"659",36,"College",120306.464727602,"Luxury",0
"660",30,"College",116196.163621324,"Luxury",0
"661",51,"College",141243.179919661,"Truck",0
"662",35,"High School",87750.5707043609,"Luxury",0
"663",31,"College",101298.7099465,"Luxury",0
"664",27,"College",99317.9028658245,"Truck",0
"665",25,"College",92290.6929230111,"Luxury",0
"666",25,"College",96660.0508671651,"Standard",0
"667",30,"College",98138.4490140558,"Standard",0
"668",19,"College",57408.3076173866,"Standard",0
"669",35,"College",116204.185152132,"Luxury",0
"670",18,"College",37609.6392431378,"Standard",0
"671",21,"High School",48567.4644225676,"Truck",0
"672",20,"College",61538.1797543855,"Truck",0
"673",47,"High School",99686.2487867054,"Truck",0
"674",20,"College",56535.0677289323,"Standard",0
"675",22,"College",82703.6921527799,"Standard",0
"676",27,"College",97029.6659989769,"Standard",0
"677",19,"College",68155.2675814001,"Truck",0
"678",18,"High School",42292.4775326976,"Standard",0
"679",36,"College",117722.857291783,"Luxury",0
"680",28,"High School",75893.3137647871,"Truck",0
"681",20,"High School",47222.3464942318,"Truck",0
"682",33,"High School",87503.9193651224,"Standard",0
"683",18,"College",48823.5431570332,"Truck",0
"684",34,"College",128034.360198021,"Standard",0
"685",18,"College",52202.4230458206,"Standard",0
"686",46,"College",144561.439506097,"Standard",0
"687",25,"College",105236.194044349,"Luxury",0
"688",18,"College",46466.3730014017,"Standard",0
"689",30,"College",107992.217946814,"Truck",0
"690",22,"High School",69166.9611058009,"Standard",0
"691",19,"College",56407.4741061594,"Truck",0
"692",26,"College",90045.5020270069,"Truck",0
"693",20,"College",64993.9230278386,"Truck",0
"694",22,"High School",56767.5669656585,"Standard",0
"695",28,"College",97194.5213814186,"Luxury",0
"696",37,"College",114909.107243006,"Standard",0
"697",27,"High School",77860.5857924639,"Truck",0
"698",18,"College",44999.3415924655,"Standard",0
"699",22,"College",70889.5026031999,"Standard",0
"700",23,"High School",84415.3240537331,"Standard",0
"701",21,"College",81853.1246641962,"Standard",0
"702",41,"College",136596.292196681,"Standard",0
"703",23,"High School",91039.8811405063,"Luxury",0
"704",22,"High School",68771.4205062998,"Standard",0
"705",37,"College",113021.393676471,"Standard",0
"706",20,"High School",62425.7641327997,"Truck",0
"707",19,"College",55488.9279290777,"Standard",0
"708",25,"College",83085.9253064626,"Standard",0
"709",27,"College",95572.0514601711,"Truck",0
"710",18,"College",61278.3802174902,"Standard",0
"711",21,"College",61062.7000044832,"Truck",0
"712",22,"High School",64662.7979551948,"Standard",1
"713",35,"High School",82439.1184617593,"Standard",0
"714",26,"College",116966.451180745,"Truck",1
"715",20,"High School",59887.5400867751,"Truck",1
"716",21,"College",101873.971067325,"Standard",0
"717",21,"High School",71561.2296264114,"Standard",0
"718",19,"College",78056.6711488348,"Truck",0
"719",27,"College",120045.268189489,"Standard",0
"720",27,"High School",85147.5526527305,"Standard",0
"721",20,"College",78544.9371909855,"Truck",0
"722",23,"College",100145.496302784,"Standard",0
"723",21,"College",86584.1866607016,"Luxury",0
"724",45,"College",113060.133261556,"Standard",0
"725",19,"College",76000.6824969932,"Truck",0
"726",22,"High School",78087.2076820027,"Truck",0
"727",41,"High School",98805.187115281,"Standard",0
"728",28,"College",101140.418783951,"Standard",0
"729",18,"College",50255.2619274814,"Standard",1
"730",32,"High School",78912.0382407199,"Standard",0
"731",22,"College",86140.6017427876,"Standard",0
"732",18,"College",64151.8557636119,"Standard",0
"733",20,"High School",61513.6661280907,"Standard",0
"734",21,"High School",63647.6077604502,"Standard",0
"735",40,"College",121111.03554715,"Standard",0
"736",24,"High School",84519.5382895936,"Standard",0
"737",20,"College",81025.1438396836,"Truck",0
"738",40,"College",116043.754142424,"Standard",0
"739",21,"College",91824.158073295,"Standard",0
"740",26,"High School",65705.0540055643,"Standard",0
"741",19,"College",65759.2646992858,"Standard",0
"742",19,"College",58796.926540854,"Standard",0
"743",31,"College",107797.138790469,"Luxury",0
"744",41,"College",138754.200681523,"Standard",0
"745",27,"College",107662.116516193,"Luxury",0
"746",18,"College",48266.6066884843,"Standard",0
"747",18,"High School",45793.0295637215,"Standard",0
"748",42,"High School",104127.163551178,"Standard",0
"749",37,"High School",87943.6869714261,"Truck",0
"750",20,"High School",51799.5666295487,"Standard",1
"751",23,"College",99367.4300741854,"Truck",0
"752",19,"College",56787.571391767,"Standard",0
"753",27,"College",104337.819358477,"Truck",0
"754",27,"High School",83896.0111613696,"Standard",0
"755",18,"College",28624.8611429136,"Standard",0
"756",18,"High School",45166.5369618546,"Truck",1
"757",30,"College",114203.184289068,"Luxury",0
"758",19,"High School",48345.4730447318,"Truck",0
"759",27,"College",102514.52535485,"Truck",0
"760",20,"College",66052.7126267314,"Standard",0
"761",19,"High School",67289.0822429159,"Truck",0
"762",23,"College",92210.9660121545,"Standard",0
"763",21,"College",88995.889623448,"Standard",0
"764",19,"College",64584.0718513282,"Standard",0
"765",19,"High School",62104.6326738997,"Truck",0
"766",30,"College",99499.6129656799,"Standard",0
"767",26,"College",106074.025500823,"Standard",0
"768",18,"College",49445.1705702415,"Standard",0
"769",24,"College",103717.570256469,"Truck",0
"770",45,"College",125676.111403095,"Truck",0
"771",22,"College",81401.913532475,"Standard",0
"772",30,"High School",78919.2668031825,"Standard",0
"773",19,"College",81172.5574745578,"Truck",0
"774",21,"College",76869.6367909208,"Standard",0
"775",30,"College",111250.774001955,"Standard",0
"776",18,"College",42122.5992885542,"Truck",0
"777",20,"College",67007.4825866108,"Truck",0
"778",28,"College",118593.779461974,"Luxury",0
"779",21,"College",89002.7047313253,"Standard",1
"780",22,"High School",69570.65305698,"Truck",0
"781",21,"High School",73399.1001187214,"Truck",0
"782",18,"High School",38107.0741107199,"Truck",0
"783",24,"College",105313.03383577,"Luxury",0
"784",18,"College",38604.2089012755,"Standard",0
"785",25,"High School",77401.1060616907,"Standard",0
"786",30,"College",96328.7461142339,"Luxury",0
"787",18,"High School",45942.6214874282,"Truck",0
"788",19,"College",69445.6012555566,"Truck",0
"789",39,"College",131444.754645785,"Standard",0
"790",36,"College",136721.136471808,"Truck",0
"791",37,"College",122099.374790997,"Truck",0
"792",27,"College",103047.636625638,"Truck",0
"793",21,"College",75885.2177256591,"Standard",0
"794",21,"High School",52553.8083710287,"Standard",0
"795",18,"College",52387.0399471509,"Standard",1
"796",30,"College",97760.1336302432,"Standard",0
"797",19,"College",62219.8406897123,"Truck",0
"798",20,"College",77660.2624947274,"Truck",0
"799",28,"College",114243.50833009,"Truck",0
"800",28,"High School",60020.9475331055,"Standard",0
"801",41,"High School",90778.2129527225,"Truck",0
"802",34,"College",135996.183776537,"Luxury",0
"803",22,"College",73676.0167333171,"Standard",0
"804",19,"College",55126.538776967,"Truck",0
"805",19,"High School",53809.3016121774,"Standard",0
"806",26,"College",96184.6979382858,"Truck",0
"807",26,"High School",82319.916905376,"Standard",0
"808",35,"High School",85922.0094685517,"Truck",0
"809",26,"College",113738.642642952,"Standard",0
"810",27,"College",91090.352249102,"Standard",0
"811",24,"High School",95004.4543354796,"Standard",0
"812",18,"High School",39417.2738227545,"Truck",0
"813",23,"High School",70809.1150604136,"Standard",0
"814",19,"College",59143.7135268724,"Truck",0
"815",27,"High School",83968.6900397446,"Standard",0
"816",23,"College",100334.412358497,"Standard",0
"817",29,"High School",90941.6735721007,"Standard",0
"818",25,"College",86718.1267969758,"Luxury",0
"819",33,"College",111913.214321702,"Truck",0
"820",20,"College",63583.4122154921,"Standard",0
"821",21,"High School",62117.1609749192,"Standard",0
"822",30,"College",105631.529265193,"Standard",0
"823",30,"College",102389.963719197,"Luxury",0
"824",28,"High School",76905.6383147761,"Truck",0
"825",18,"College",51769.4354048729,"Standard",0
"826",42,"College",125610.165542938,"Standard",0
"827",18,"College",48154.5031052402,"Standard",0
"828",33,"College",127860.36706078,"Truck",0
"829",19,"College",70753.0944250958,"Standard",0
"830",35,"High School",77672.6696768795,"Standard",0
"831",21,"College",82478.5423799019,"Truck",0
"832",21,"High School",64832.8919864644,"Standard",0
"833",18,"College",44346.1924449614,"Standard",0
"834",27,"High School",72464.3468620829,"Standard",0
"835",27,"College",96211.7753313606,"Truck",0
"836",19,"High School",35919.9388479292,"Standard",0
"837",23,"High School",74923.952652878,"Truck",0
"838",23,"High School",55802.2193227507,"Standard",0
"839",19,"College",59524.1234113635,"Truck",0
"840",23,"College",93221.3589784135,"Truck",0
"841",29,"College",109666.466438451,"Standard",0
"842",20,"High School",78703.2469633345,"Standard",0
"843",29,"High School",86178.7358459825,"Truck",0
"844",21,"High School",64944.6813918868,"Standard",0
"845",19,"College",57490.3230882462,"Standard",0
"846",20,"High School",58249.8843944372,"Standard",0
"847",18,"High School",50326.8966372131,"Standard",0
"848",26,"College",101755.118225912,"Standard",0
"849",33,"High School",89677.0020282251,"Truck",0
"850",24,"College",101327.723181965,"Luxury",0
"851",19,"High School",60162.9371284371,"Truck",0
"852",49,"College",128502.616143432,"Standard",0
"853",29,"High School",79670.2816342776,"Truck",0
"854",29,"High School",83305.4086889318,"Standard",0
"855",25,"College",105235.937928051,"Truck",0
"856",21,"High School",69773.7092064424,"Truck",0
"857",22,"College",75509.391300267,"Standard",1
"858",21,"College",85318.1762033689,"Standard",0
"859",18,"College",44524.7164046172,"Truck",0
"860",19,"High School",45571.6077681064,"Standard",1
"861",23,"College",102180.913265842,"Truck",0
"862",23,"High School",70021.7225346169,"Truck",0
"863",28,"College",97784.6414981015,"Truck",0
"864",37,"College",122301.435282217,"Truck",0
"865",20,"College",77115.9799666234,"Truck",1
"866",40,"High School",87667.6040257482,"Standard",0
"867",22,"College",68099.7042297834,"Standard",0
"868",19,"College",68917.717397008,"Truck",0
"869",24,"High School",79385.741322364,"Standard",0
"870",22,"College",91514.9863673352,"Standard",0
"871",25,"College",89156.9792389672,"Truck",0
"872",28,"High School",93570.5464701943,"Luxury",0
"873",26,"College",91789.9431462384,"Standard",0
"874",18,"High School",44048.433159115,"Standard",0
"875",22,"High School",61139.1729186913,"Standard",0
"876",28,"College",105394.193786971,"Truck",0
"877",28,"High School",83715.14686025,"Truck",0
"878",18,"High School",47636.2888376754,"Standard",0
"879",35,"High School",101476.494843493,"Standard",1
"880",27,"High School",74320.359373073,"Truck",0
"881",19,"College",41474.9167028712,"Standard",0
"882",22,"College",88528.3272912132,"Luxury",0
"883",19,"College",57671.0686135984,"Truck",0
"884",23,"College",78786.001223176,"Standard",0
"885",22,"College",81914.2032418012,"Standard",0
"886",18,"College",54075.8586912058,"Standard",0
"887",19,"College",68774.4043436368,"Truck",0
"888",27,"High School",85658.5187928946,"Truck",0
"889",21,"College",61643.9874159582,"Standard",0
"890",38,"College",126854.627424156,"Truck",0
"891",18,"High School",62723.4095533491,"Standard",0
"892",50,"High School",103880.297885867,"Standard",0
"893",18,"High School",49497.7331129429,"Standard",0
"894",36,"College",125701.229478887,"Truck",0
"895",18,"High School",43362.8687198295,"Truck",0
"896",54,"College",135664.585052798,"Standard",0
"897",35,"College",111065.054301228,"Standard",0
"898",27,"College",119604.749998866,"Standard",0
"899",18,"College",48738.8735944503,"Truck",0
"900",26,"High School",63993.3570854463,"Truck",0
"901",23,"College",78130.2622703877,"Standard",5
"902",24,"College",85821.8647459043,"Standard",0
"903",26,"College",101596.498493818,"Truck",0
"904",43,"College",123740.549230324,"Standard",0
"905",18,"College",48470.327989394,"Standard",0
"906",18,"High School",54739.4084771754,"Standard",0
"907",36,"High School",91057.9998593877,"Standard",0
"908",24,"High School",69559.9409107049,"Standard",0
"909",61,"College",156424.516388169,"Luxury",0
"910",18,"College",30037.2263427737,"Truck",0
"911",34,"High School",92256.5377453893,"Truck",0
"912",31,"College",107917.036720231,"Luxury",0
"913",29,"High School",73556.1910781677,"Truck",0
"914",25,"High School",73852.268322944,"Standard",0
"915",40,"College",113492.247852277,"Truck",0
"916",24,"College",96687.434761067,"Truck",0
"917",45,"High School",96474.3131577467,"Truck",0
"918",25,"College",101770.378475627,"Luxury",0
"919",53,"College",139274.905685673,"Luxury",0
"920",23,"College",86799.3974315527,"Standard",0
"921",24,"College",95098.5911145158,"Luxury",0
